month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_data,remaining_lease,resale_price,flat_postal_code,Mininum distance of resale flat to the nearest dormitory (in km),closest_dorm_postal_code,distance_to_CBD,closest_station_name,min_distance_to_station_in_km,latitude,longitude
2019-10,YISHUN,3 ROOM,746,YISHUN STREET 72,10 TO 12,67,New Generation,1984,64 years 02 months,300000,760746,3.716993993,759956,16.19961407,Yishun,0.205076264,1.428920039,103.8334762
2019-04,YISHUN,3 ROOM,852,YISHUN STREET 81,01 TO 03,74,Model A,1988,67 years 11 months,270000,760852,5.193480758,759956,14.73680508,Khatib,0.450227039,1.416059602,103.8367958
2019-07,YISHUN,3 ROOM,840,YISHUN STREET 81,07 TO 09,73,Model A,1988,67 years 09 months,280000,760840,5.124269666,757443,14.7440759,Khatib,0.171095786,1.415715362,103.8334104
2019-11,YISHUN,3 ROOM,829,YISHUN STREET 81,04 TO 06,73,Model A,1988,67 years 03 months,290000,760829,5.247423768,757443,14.61559491,Khatib,0.296209283,1.414540772,103.8333464
2019-05,YISHUN,4 ROOM,431D,YISHUN AVENUE 1,10 TO 12,92,Model A,2015,95 years 04 months,400000,764431,5.219262992,759956,15.09287247,Khatib,1.594711422,1.419969058,103.8469695
2019-06,YISHUN,4 ROOM,432B,YISHUN AVENUE 1,13 TO 15,92,Model A,2015,95 years 04 months,408888,762432,5.277441385,759956,14.99808877,Khatib,1.522786008,1.419099934,103.8464618
2019-07,YISHUN,4 ROOM,432C,YISHUN AVENUE 1,10 TO 12,92,Model A,2015,95 years 02 months,390000,763432,5.213229457,759956,15.04401074,Khatib,1.47613905,1.419495702,103.8459734
2019-08,YISHUN,4 ROOM,431A,YISHUN AVENUE 1,10 TO 12,92,Model A,2015,95 years 01 month,398000,761431,5.271662719,759956,15.05158554,Khatib,1.62225053,1.419606825,103.8472882
2019-10,YISHUN,4 ROOM,432A,YISHUN AVENUE 1,10 TO 12,92,Model A,2015,94 years 11 months,396888,761432,5.287732537,759956,15.01907398,Khatib,1.590125244,1.41930729,103.8470436
2019-03,YISHUN,4 ROOM,426B,YISHUN AVENUE 11,07 TO 09,92,Model A,2015,95 years,395000,762426,4.919787858,759956,15.40091294,Yishun,1.446453113,1.422721485,103.8463669
2019-03,YISHUN,4 ROOM,423,YISHUN AVENUE 11,07 TO 09,84,Simplified,1988,68 years 05 months,305000,760423,5.019916956,759956,15.40861742,Yishun,1.629233766,1.422842965,103.8483138
2019-03,YISHUN,4 ROOM,425,YISHUN AVENUE 11,01 TO 03,84,Simplified,1988,68 years 05 months,280000,760425,5.060304768,759956,15.36183631,Yishun,1.65213519,1.422422421,103.8483265
2019-04,YISHUN,4 ROOM,428A,YISHUN AVENUE 11,13 TO 15,92,Model A,2015,94 years 11 months,390000,761428,4.999171301,759956,15.37579419,Yishun,1.560734896,1.422527792,103.8474452
2019-04,YISHUN,4 ROOM,440,YISHUN AVENUE 11,10 TO 12,84,Simplified,1988,68 years 07 months,300000,760440,4.944587393,759956,15.35846546,Yishun,1.447593811,1.422331396,103.8461331
2019-05,YISHUN,4 ROOM,458,YISHUN AVENUE 11,07 TO 09,93,Model A,2013,93 years 03 months,383000,760458,5.11048903,759956,15.17325007,Khatib,1.529652512,1.420667317,103.8462078
2019-05,YISHUN,4 ROOM,430B,YISHUN AVENUE 11,01 TO 03,92,Model A,2015,95 years 07 months,360000,762430,5.212921193,759956,15.20166593,Yishun,1.760265525,1.420987097,103.8486127
2019-06,YISHUN,4 ROOM,343,YISHUN AVENUE 11,04 TO 06,86,Simplified,1988,68 years 02 months,290000,760343,4.163144964,759956,16.12830525,Yishun,0.96209883,1.4291654,103.8438889
2019-07,YISHUN,4 ROOM,426D,YISHUN AVENUE 11,10 TO 12,92,Model A,2015,94 years 09 months,380000,764426,4.945740391,759956,15.4416946,Yishun,1.534391815,1.423122016,103.8474982
2019-07,YISHUN,4 ROOM,416,YISHUN AVENUE 11,01 TO 03,104,Model A,1993,72 years 07 months,326000,760416,4.806638699,759956,15.51440684,Yishun,1.363441557,1.423732891,103.8460823
2019-07,YISHUN,4 ROOM,350,YISHUN AVENUE 11,04 TO 06,104,Model A,1988,68 years 01 month,325000,760350,4.538405441,759956,15.71686649,Yishun,1.098211488,1.425479851,103.844279
2019-12,YISHUN,4 ROOM,427,YISHUN AVENUE 11,01 TO 03,104,Model A,1988,67 years 09 months,279000,760427,5.080050752,759956,15.32309131,Yishun,1.648451944,1.422069069,103.8480918
2019-08,YISHUN,4 ROOM,790,YISHUN AVENUE 2,10 TO 12,84,Simplified,1987,66 years 09 months,330000,760790,4.683972057,757443,15.21096565,Khatib,0.330341407,1.420000055,103.8337945
2019-07,YISHUN,4 ROOM,766,YISHUN AVENUE 3,10 TO 12,84,Simplified,1985,65 years 01 month,310000,760766,4.183070443,759956,15.72770861,Yishun,0.548517263,1.4247024,103.8339498
2019-03,YISHUN,4 ROOM,662,YISHUN AVENUE 4,04 TO 06,84,Simplified,1987,67 years 06 months,275000,760662,4.860994721,759956,15.19319101,Khatib,0.943657958,1.420539324,103.8406901
2019-08,YISHUN,4 ROOM,663,YISHUN AVENUE 4,04 TO 06,85,Simplified,1987,67 years 01 month,278000,760663,4.902522815,759956,15.12636079,Khatib,0.850561687,1.419886313,103.8400518
2019-10,YISHUN,4 ROOM,651,YISHUN AVENUE 4,07 TO 09,83,Simplified,1987,67 years,270000,760651,4.503774517,759956,15.52061618,Yishun,0.802775581,1.423365101,103.8391035
2019-04,YISHUN,4 ROOM,708,YISHUN AVENUE 5,01 TO 03,92,New Generation,1984,64 years 03 months,310000,760708,3.548348546,757443,16.27660614,Yishun,0.900905665,1.428715494,103.8271691
2019-03,YISHUN,4 ROOM,287,YISHUN AVENUE 6,10 TO 12,104,Model A,1985,65 years 06 months,328000,760287,2.816371742,759956,17.33466619,Canberra,0.995992742,1.439624893,103.8377711
2019-03,YISHUN,4 ROOM,435,YISHUN AVENUE 6,10 TO 12,84,Simplified,1988,68 years 06 months,273500,760435,5.10437531,759956,15.24339546,Yishun,1.615371841,1.421332274,103.847281
2019-04,YISHUN,4 ROOM,408,YISHUN AVENUE 6,07 TO 09,84,Simplified,1988,68 years 03 months,260000,760408,4.726833577,759956,15.78842954,Yishun,1.538341722,1.426266324,103.8487032
2019-05,YISHUN,4 ROOM,389,YISHUN AVENUE 6,04 TO 06,84,Simplified,1988,68 years 01 month,268500,760389,4.385124699,759956,16.15713664,Yishun,1.420844505,1.429569991,103.8480205
2019-06,YISHUN,4 ROOM,403,YISHUN AVENUE 6,07 TO 09,84,Simplified,1988,68 years 06 months,268000,760403,4.656288394,759956,15.86330784,Yishun,1.506443795,1.426937264,103.8485532
2019-11,YISHUN,4 ROOM,390,YISHUN AVENUE 6,10 TO 12,84,Simplified,1988,67 years 09 months,255000,760390,4.442510085,759956,16.11659161,Yishun,1.463681164,1.429212793,103.8484039
2019-04,YISHUN,4 ROOM,173,YISHUN AVENUE 7,04 TO 06,84,Simplified,1987,67 years 06 months,290000,760173,2.774092065,759956,17.13106652,Canberra,0.713472158,1.437066282,103.8311207
2019-03,YISHUN,4 ROOM,315B,YISHUN AVENUE 9,10 TO 12,92,Model A,2015,95 years 07 months,410000,762315,3.824288917,759956,16.44323004,Yishun,0.859315923,1.431930856,103.842565
2019-04,YISHUN,4 ROOM,247,YISHUN AVENUE 9,04 TO 06,84,Simplified,1985,65 years 05 months,320000,760247,3.508777059,759956,16.78689744,Yishun,0.977285728,1.434997806,103.8420692
2019-04,YISHUN,4 ROOM,315C,YISHUN AVENUE 9,07 TO 09,92,Model A,2015,95 years 06 months,421888,763315,3.827879931,759956,16.48720986,Yishun,0.952540399,1.432367366,103.8433009
2019-04,YISHUN,4 ROOM,315A,YISHUN AVENUE 9,04 TO 06,92,Model A,2015,95 years 06 months,395000,761315,3.770951156,759956,16.49468101,Yishun,0.858048571,1.432383854,103.8423841
2019-05,YISHUN,4 ROOM,316C,YISHUN AVENUE 9,10 TO 12,92,Model A,2015,95 years 05 months,428000,763316,3.787275848,759956,16.54793268,Yishun,0.992794655,1.432923061,103.8434727
2019-06,YISHUN,4 ROOM,245,YISHUN AVENUE 9,10 TO 12,84,Simplified,1985,64 years 11 months,315000,760245,3.553516182,759956,16.73602851,Yishun,0.950225284,1.434542199,103.8421142
2019-06,YISHUN,4 ROOM,318C,YISHUN AVENUE 9,10 TO 12,92,Model A,2015,95 years 04 months,413999,763318,3.74803137,759956,16.59873177,Yishun,1.018234287,1.43338279,103.8435179
2019-07,YISHUN,4 ROOM,317C,YISHUN AVENUE 9,13 TO 15,92,Model A,2015,95 years 03 months,420000,763317,3.685585305,759956,16.64526611,Yishun,0.997526742,1.433780483,103.8431057
2019-08,YISHUN,4 ROOM,318B,YISHUN AVENUE 9,07 TO 09,92,Model A,2015,95 years 02 months,412000,762318,3.743830553,759956,16.62962093,Yishun,1.067880794,1.433678336,103.8438713
2019-09,YISHUN,4 ROOM,250,YISHUN AVENUE 9,04 TO 06,105,Model A,1985,64 years 09 months,325000,760250,3.435051739,759956,16.84870395,Yishun,0.983193015,1.435530626,103.8416736
2019-09,YISHUN,4 ROOM,249,YISHUN AVENUE 9,04 TO 06,84,Simplified,1985,64 years 10 months,282000,760249,3.472886091,759956,16.81530548,Yishun,0.976237275,1.435240687,103.8418524
2019-10,YISHUN,4 ROOM,317B,YISHUN AVENUE 9,13 TO 15,92,Model A,2015,95 years 01 month,450000,762317,3.640261343,759956,16.68930543,Yishun,1.004229713,1.434168785,103.8429504
2019-10,YISHUN,4 ROOM,246,YISHUN AVENUE 9,10 TO 12,84,Simplified,1985,64 years 06 months,285000,760246,3.539777607,759956,16.7932582,Yishun,1.038105382,1.435090858,103.842691
2019-10,YISHUN,4 ROOM,318A,YISHUN AVENUE 9,10 TO 12,92,Model A,2015,95 years,428000,761318,3.688748963,759956,16.67523866,Yishun,1.058858735,1.434074497,103.8435736
2019-11,YISHUN,4 ROOM,317A,YISHUN AVENUE 9,04 TO 06,92,Model A,2015,94 years 11 months,410000,761317,3.631520023,759956,16.72473778,Yishun,1.056242693,1.434505929,103.843292
2019-03,YISHUN,4 ROOM,306,YISHUN CENTRAL,13 TO 15,104,Model A,1987,67 years 09 months,342000,760306,3.776460384,759956,16.36621408,Yishun,0.585227549,1.431084969,103.8402478
2019-04,YISHUN,4 ROOM,302,YISHUN CENTRAL,04 TO 06,108,Model A,1988,67 years 11 months,360000,760302,3.851169065,759956,16.25456299,Yishun,0.497149569,1.430034554,103.8396748
2019-05,YISHUN,4 ROOM,304,YISHUN CENTRAL,10 TO 12,105,Model A,1988,67 years 08 months,368000,760304,3.835525054,759956,16.3025614,Yishun,0.575361809,1.430515333,103.840307
2019-05,YISHUN,4 ROOM,926,YISHUN CENTRAL 1,04 TO 06,104,Model A,1993,72 years 09 months,455000,760926,3.986436041,759956,16.03456881,Yishun,0.343984984,1.427899348,103.8379085
2019-09,YISHUN,4 ROOM,935,YISHUN CENTRAL 1,10 TO 12,104,Model A,1993,72 years 05 months,440000,760935,4.217991303,759956,15.74769685,Yishun,0.499675795,1.425180059,103.8365963
2019-03,YISHUN,4 ROOM,314,YISHUN RING ROAD,10 TO 12,108,Model A,1995,74 years 11 months,358000,760314,3.796070995,759956,16.42652525,Yishun,0.766715621,1.431731417,103.8417528
2019-03,YISHUN,4 ROOM,809,YISHUN RING ROAD,04 TO 06,103,Model A,1987,67 years 01 month,380000,760809,4.947865848,757443,14.88674269,Khatib,0.247385152,1.416627723,103.8307409
2019-03,YISHUN,4 ROOM,388,YISHUN RING ROAD,10 TO 12,104,Model A,1988,68 years 03 months,308000,760388,4.36771554,759956,16.11475177,Yishun,1.33141409,1.429169585,103.8472128
2019-04,YISHUN,4 ROOM,620,YISHUN RING ROAD,01 TO 03,85,Simplified,1987,67 years 07 months,304000,760620,4.825523222,759956,15.08010829,Khatib,0.277571872,1.418923552,103.8346742
2019-04,YISHUN,4 ROOM,449,YISHUN RING ROAD,01 TO 03,96,Model A,2012,92 years 04 months,420000,760449,4.818242931,759956,15.39744265,Yishun,1.258957359,1.422602296,103.8442477
2019-04,YISHUN,4 ROOM,120,YISHUN RING ROAD,01 TO 03,84,Simplified,1986,66 years,285000,760120,2.965590096,757443,16.91056656,Yishun,0.885283172,1.434821388,103.8293478
2019-05,YISHUN,4 ROOM,312,YISHUN RING ROAD,07 TO 09,84,Simplified,1987,67 years,315000,760312,3.809606602,759956,16.39368886,Yishun,0.724534701,1.431416566,103.8414574
2019-05,YISHUN,4 ROOM,367,YISHUN RING ROAD,01 TO 03,104,Model A,1988,68 years 04 months,305000,760367,4.196919601,759956,16.16951168,Yishun,1.098622865,1.429591953,103.8451214
2019-06,YISHUN,4 ROOM,802,YISHUN RING ROAD,10 TO 12,105,Model A,1987,67 years 05 months,428888,760802,4.771513777,757443,15.08024637,Khatib,0.198079416,1.418538855,103.8317633
2019-06,YISHUN,4 ROOM,255,YISHUN RING ROAD,04 TO 06,104,Model A,1985,65 years 03 months,358000,760255,3.488961305,759956,16.72112043,Yishun,0.811299099,1.434316315,103.8406895
2019-06,YISHUN,4 ROOM,257,YISHUN RING ROAD,07 TO 09,84,Simplified,1986,65 years 09 months,290000,760257,3.394368753,759956,16.75902118,Yishun,0.735216069,1.434567049,103.8394447
2019-07,YISHUN,4 ROOM,115C,YISHUN RING ROAD,04 TO 06,91,Model A,2001,81 years 01 month,297000,763115,3.011016344,757443,16.8273339,Yishun,0.986305791,1.433784164,103.8274897
2019-07,YISHUN,4 ROOM,395,YISHUN RING ROAD,10 TO 12,104,Model A,1988,68 years 02 months,300000,760395,4.397192292,759956,16.07913928,Yishun,1.333675156,1.428849419,103.847221
2019-07,YISHUN,4 ROOM,309,YISHUN RING ROAD,07 TO 09,105,Model A,1995,74 years 07 months,385000,760309,3.668894915,759956,16.50673627,Yishun,0.677043176,1.432376504,103.8405877
2019-08,YISHUN,4 ROOM,450,YISHUN RING ROAD,10 TO 12,92,Model A,2012,92 years,390000,760450,4.861858687,759956,15.33685063,Yishun,1.278092141,1.422045348,103.8440212
2019-08,YISHUN,4 ROOM,342C,YISHUN RING ROAD,13 TO 15,93,Premium Apartment,2016,95 years 05 months,388000,763342,4.120621282,759956,16.20946453,Yishun,1.015986949,1.429918918,103.8443675
2019-08,YISHUN,4 ROOM,362,YISHUN RING ROAD,04 TO 06,105,Model A,1988,68 years 03 months,315000,760362,4.284286431,759956,16.0502,Yishun,1.078520956,1.428508539,103.8448942
2019-09,YISHUN,4 ROOM,411,YISHUN RING ROAD,07 TO 09,104,Model A,1993,72 years 05 months,310000,760411,4.694038542,759956,15.73317206,Yishun,1.414220769,1.425741789,103.8474043
2019-09,YISHUN,4 ROOM,412,YISHUN RING ROAD,07 TO 09,104,Model A,1993,72 years 05 months,333000,760412,4.686967577,759956,15.71113731,Yishun,1.374533401,1.425531445,103.8469619
2019-09,YISHUN,4 ROOM,254,YISHUN RING ROAD,04 TO 06,84,Simplified,1985,64 years 11 months,300000,760254,3.454153784,759956,16.75549969,Yishun,0.825567353,1.434618917,103.8405839
2019-10,YISHUN,4 ROOM,812,YISHUN RING ROAD,10 TO 12,84,Simplified,1987,66 years 06 months,345000,760812,4.936430816,757443,14.91726484,Khatib,0.078330607,1.417120156,103.8321969
2019-10,YISHUN,4 ROOM,329,YISHUN RING ROAD,10 TO 12,84,Simplified,1988,67 years 03 months,298000,760329,3.981926278,759956,16.26198665,Yishun,0.8255404,1.430301256,103.8426182
2019-10,YISHUN,4 ROOM,308,YISHUN RING ROAD,10 TO 12,108,Model A,1988,67 years 08 months,368000,760308,3.778764887,759956,16.37977136,Yishun,0.623223342,1.431229838,103.84056
2019-10,YISHUN,4 ROOM,327,YISHUN RING ROAD,04 TO 06,104,Model A,1988,67 years 07 months,320000,760327,3.991419967,759956,16.23787954,Yishun,0.798477522,1.430071099,103.8423964
2019-10,YISHUN,4 ROOM,311,YISHUN RING ROAD,04 TO 06,104,Model A,1987,66 years 07 months,335000,760311,3.758926901,759956,16.41607039,Yishun,0.662822156,1.431575071,103.8408153
2019-10,YISHUN,4 ROOM,330,YISHUN RING ROAD,10 TO 12,108,Model A,1995,74 years 04 months,363000,760330,3.918435681,759956,16.33335438,Yishun,0.831838182,1.430941645,103.8425748
2019-11,YISHUN,4 ROOM,342A,YISHUN RING ROAD,04 TO 06,96,Premium Apartment,2016,95 years 03 months,409500,761342,4.063433333,759956,16.28430718,Yishun,1.033253485,1.430597111,103.8444648
2019-11,YISHUN,4 ROOM,800,YISHUN RING ROAD,01 TO 03,104,Model A,1987,66 years 02 months,418000,760800,4.762279534,757443,15.0953223,Khatib,0.194224494,1.418725167,103.8321104
2019-11,YISHUN,4 ROOM,413,YISHUN RING ROAD,07 TO 09,104,Model A,1993,72 years 03 months,346000,760413,4.704528704,759956,15.65509825,Yishun,1.338742698,1.425010743,103.8464282
2019-12,YISHUN,4 ROOM,142,YISHUN RING ROAD,04 TO 06,93,New Generation,1984,63 years 09 months,330000,760142,3.436650497,757443,16.44543139,Yishun,0.533213206,1.430777635,103.8306257
2019-12,YISHUN,4 ROOM,252,YISHUN RING ROAD,01 TO 03,84,Simplified,1985,64 years 02 months,288000,760252,3.481435578,759956,16.75878377,Yishun,0.877242813,1.434687079,103.8411535
2019-12,YISHUN,4 ROOM,804,YISHUN RING ROAD,07 TO 09,103,Model A,1987,66 years 02 months,438000,760804,4.827564851,757443,15.01671698,Khatib,0.191109441,1.417900674,103.8313453
2019-12,YISHUN,4 ROOM,810,YISHUN RING ROAD,01 TO 03,83,Simplified,1987,66 years 02 months,300000,760810,5.036902171,757443,14.80972558,Khatib,0.162438388,1.416100664,103.8319012
2019-04,YISHUN,4 ROOM,159,YISHUN STREET 11,10 TO 12,98,New Generation,1985,65 years,353000,760159,3.324683634,759956,16.62007353,Yishun,0.393844684,1.432792722,103.8340283
2019-06,YISHUN,4 ROOM,133,YISHUN STREET 11,01 TO 03,91,New Generation,1984,64 years 04 months,328000,760133,3.250538819,759956,16.63906225,Yishun,0.602946297,1.432557372,103.8307841
2019-11,YISHUN,4 ROOM,161,YISHUN STREET 11,04 TO 06,98,New Generation,1985,64 years 07 months,325000,760161,3.294222138,759956,16.63098996,Yishun,0.437356689,1.432786275,103.8331329
2019-03,YISHUN,4 ROOM,296,YISHUN STREET 20,04 TO 06,91,Model A,2000,80 years 11 months,360000,760296,3.11487507,759956,16.88973768,Yishun,0.659833931,1.435392246,103.835501
2019-03,YISHUN,4 ROOM,235,YISHUN STREET 21,04 TO 06,93,New Generation,1985,65 years 06 months,318000,760235,3.378874614,759956,16.72955645,Yishun,0.644742762,1.434228893,103.838544
2019-05,YISHUN,4 ROOM,230,YISHUN STREET 21,01 TO 03,93,New Generation,1985,65 years 01 month,315000,760230,3.248836948,759956,16.78712681,Yishun,0.588840967,1.434576233,103.8366208
2019-05,YISHUN,4 ROOM,260,YISHUN STREET 22,07 TO 09,84,Simplified,1985,65 years 03 months,285000,760260,3.2974035,759956,16.86140587,Yishun,0.805329934,1.435477541,103.8392765
2019-05,YISHUN,4 ROOM,279,YISHUN STREET 22,01 TO 03,104,Model A,1985,65 years 04 months,305000,760279,2.913368788,759956,17.1996717,Yishun,1.01889015,1.438372589,103.8373843
2019-05,YISHUN,4 ROOM,291,YISHUN STREET 22,04 TO 06,87,Simplified,1992,72 years 07 months,336000,760291,3.135008442,759956,16.91716385,Yishun,0.719365781,1.435760804,103.8367239
2019-08,YISHUN,4 ROOM,276,YISHUN STREET 22,04 TO 06,84,Simplified,1985,65 years 01 month,302000,760276,2.991558336,759956,17.13438853,Yishun,0.973329663,1.437822876,103.837838
2019-08,YISHUN,4 ROOM,275,YISHUN STREET 22,01 TO 03,84,Simplified,1986,65 years 05 months,275000,760275,3.04651027,759956,17.11941875,Yishun,0.998952727,1.437758771,103.8386905
2019-10,YISHUN,4 ROOM,263,YISHUN STREET 22,07 TO 09,104,Model A,1986,65 years 08 months,334888,760263,3.222441305,759956,16.93882531,Yishun,0.860307686,1.436162981,103.8391111
2019-03,YISHUN,4 ROOM,336C,YISHUN STREET 31,01 TO 03,92,Model A,2015,95 years 09 months,375000,763336,3.928111608,759956,16.42411582,Yishun,1.02342104,1.431840547,103.8441335
2019-03,YISHUN,4 ROOM,333A,YISHUN STREET 31,07 TO 09,92,Model A,2015,95 years 09 months,385000,761333,3.973258128,759956,16.43094488,Yishun,1.118018223,1.431939551,103.8449871
2019-05,YISHUN,4 ROOM,334B,YISHUN STREET 31,13 TO 15,92,Model A,2015,95 years 06 months,408000,762334,3.967135521,759956,16.49380959,Yishun,1.212485374,1.432533029,103.8457056
2019-05,YISHUN,4 ROOM,334C,YISHUN STREET 31,04 TO 06,92,Model A,2015,95 years 06 months,400000,763334,4.004562506,759956,16.50161395,Yishun,1.287563764,1.432626083,103.8463817
2019-08,YISHUN,4 ROOM,335A,YISHUN STREET 31,13 TO 15,92,Model A,2015,95 years 04 months,412000,761335,3.81647474,759956,16.58253068,Yishun,1.107004636,1.433280527,103.8444368
2019-09,YISHUN,4 ROOM,335B,YISHUN STREET 31,10 TO 12,92,Model A,2015,95 years 02 months,430000,762335,3.84936273,759956,16.53431608,Yishun,1.078423883,1.432841842,103.8443331
2019-09,YISHUN,4 ROOM,333C,YISHUN STREET 31,04 TO 06,92,Model A,2015,95 years 02 months,420000,763333,4.030102698,759956,16.42201563,Yishun,1.203496139,1.431889988,103.8457902
2019-08,YISHUN,4 ROOM,457,YISHUN STREET 41,07 TO 09,93,Model A,2013,93 years,388000,760457,5.10132615,759956,15.14683438,Khatib,1.450318436,1.420404162,103.8455388
2019-03,YISHUN,4 ROOM,631,YISHUN STREET 61,04 TO 06,91,New Generation,1992,72 years 03 months,325000,760631,5.00183846,759956,14.97244274,Khatib,0.626840434,1.418353137,103.8384128
2019-03,YISHUN,4 ROOM,641,YISHUN STREET 61,01 TO 03,91,New Generation,1992,72 years 03 months,295000,760641,4.733534152,759956,15.24776125,Khatib,0.712300368,1.420816854,103.838166
2019-04,YISHUN,4 ROOM,625,YISHUN STREET 61,04 TO 06,83,Simplified,1987,67 years 02 months,311000,760625,4.948976668,759956,14.97780472,Khatib,0.382506976,1.418173615,103.8361904
2019-05,YISHUN,4 ROOM,634,YISHUN STREET 61,10 TO 12,84,Simplified,1987,67 years 05 months,285000,760634,4.965805765,759956,15.02938689,Khatib,0.716554411,1.418930263,103.8391001
2019-07,YISHUN,4 ROOM,639,YISHUN STREET 61,01 TO 03,84,Simplified,1987,67 years 01 month,268000,760639,4.770825598,759956,15.21642229,Khatib,0.723098861,1.420560238,103.8384492
2019-07,YISHUN,4 ROOM,638,YISHUN STREET 61,04 TO 06,84,Simplified,1987,66 years 08 months,280000,760638,4.806728873,759956,15.18188658,Khatib,0.71760362,1.420259122,103.8385663
2019-09,YISHUN,4 ROOM,609,YISHUN STREET 61,10 TO 12,104,Model A,1986,65 years 09 months,355000,760609,4.653217865,759956,15.28713462,Khatib,0.572730978,1.420989793,103.836353
2019-11,YISHUN,4 ROOM,602,YISHUN STREET 61,01 TO 03,83,Simplified,1987,66 years 06 months,310000,760602,4.48611388,759956,15.45988957,Khatib,0.707949408,1.422547191,103.8363053
2019-12,YISHUN,4 ROOM,610,YISHUN STREET 61,04 TO 06,84,Simplified,1986,65 years 07 months,310000,760610,4.689053747,759956,15.24476575,Khatib,0.520331219,1.420579381,103.836103
2019-03,YISHUN,4 ROOM,720,YISHUN STREET 71,10 TO 12,84,Simplified,1985,65 years 04 months,282500,760720,3.843804191,757443,15.99314354,Yishun,0.77589239,1.426420518,103.828958
