month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2019-03,PUNGGOL,5 ROOM,186,PUNGGOL CENTRAL,01 TO 03,110,Premium Apartment,2004,84 years 02 months,410000
2019-04,PUNGGOL,5 ROOM,296,PUNGGOL CENTRAL,07 TO 09,110,Premium Apartment,2003,83 years 07 months,475000
2019-05,PUNGGOL,5 ROOM,296,PUNGGOL CENTRAL,04 TO 06,110,Premium Apartment,2003,83 years 06 months,454000
2019-05,PUNGGOL,5 ROOM,297,PUNGGOL CENTRAL,04 TO 06,110,Premium Apartment,2003,83 years 06 months,433000
2019-05,PUNGGOL,5 ROOM,162B,PUNGGOL CENTRAL,04 TO 06,114,Premium Apartment,2004,84 years,445000
2019-05,PUNGGOL,5 ROOM,294,PUNGGOL CENTRAL,07 TO 09,110,Premium Apartment,2003,83 years 06 months,482000
2019-06,PUNGGOL,5 ROOM,187,PUNGGOL CENTRAL,07 TO 09,110,Premium Apartment,2004,83 years 10 months,433000
2019-06,PUNGGOL,5 ROOM,191,PUNGGOL CENTRAL,07 TO 09,110,Premium Apartment,2004,83 years 10 months,405000
2019-06,PUNGGOL,5 ROOM,652,PUNGGOL CENTRAL,13 TO 15,110,Premium Apartment,2005,84 years 07 months,460000
2019-07,PUNGGOL,5 ROOM,649,PUNGGOL CENTRAL,16 TO 18,110,Premium Apartment,2005,84 years 07 months,470000
2019-07,PUNGGOL,5 ROOM,161B,PUNGGOL CENTRAL,16 TO 18,114,Premium Apartment,2004,83 years 10 months,500000
2019-07,PUNGGOL,5 ROOM,652,PUNGGOL CENTRAL,07 TO 09,110,Premium Apartment,2005,84 years 07 months,450000
2019-07,PUNGGOL,5 ROOM,645,PUNGGOL CENTRAL,13 TO 15,110,Premium Apartment,2005,84 years 06 months,432000
2019-07,PUNGGOL,5 ROOM,296,PUNGGOL CENTRAL,13 TO 15,110,Premium Apartment,2003,83 years 03 months,480000
2019-07,PUNGGOL,5 ROOM,293,PUNGGOL CENTRAL,07 TO 09,110,Premium Apartment,2003,83 years 05 months,480000
2019-08,PUNGGOL,5 ROOM,161B,PUNGGOL CENTRAL,04 TO 06,114,Premium Apartment,2004,83 years 10 months,440000
2019-08,PUNGGOL,5 ROOM,160B,PUNGGOL CENTRAL,19 TO 21,112,Premium Apartment,2004,83 years 09 months,485000
2019-08,PUNGGOL,5 ROOM,651,PUNGGOL CENTRAL,07 TO 09,110,Premium Apartment,2005,84 years 05 months,448000
2019-08,PUNGGOL,5 ROOM,186,PUNGGOL CENTRAL,16 TO 18,112,Premium Apartment,2004,83 years 08 months,450000
2019-09,PUNGGOL,5 ROOM,646,PUNGGOL CENTRAL,10 TO 12,110,Premium Apartment,2005,84 years 04 months,455000
2019-09,PUNGGOL,5 ROOM,293,PUNGGOL CENTRAL,04 TO 06,110,Premium Apartment,2003,83 years 03 months,448000
2019-09,PUNGGOL,5 ROOM,166A,PUNGGOL CENTRAL,01 TO 03,114,Premium Apartment,2004,83 years 08 months,400000
2019-10,PUNGGOL,5 ROOM,643,PUNGGOL CENTRAL,16 TO 18,110,Premium Apartment,2005,84 years 03 months,498000
2019-10,PUNGGOL,5 ROOM,294,PUNGGOL CENTRAL,01 TO 03,110,Premium Apartment,2003,83 years 01 month,410000
2019-10,PUNGGOL,5 ROOM,648,PUNGGOL CENTRAL,16 TO 18,110,Premium Apartment,2005,84 years 03 months,470000
2019-11,PUNGGOL,5 ROOM,166A,PUNGGOL CENTRAL,13 TO 15,114,Premium Apartment,2004,83 years 07 months,480000
2019-11,PUNGGOL,5 ROOM,161B,PUNGGOL CENTRAL,04 TO 06,114,Premium Apartment,2004,83 years 07 months,448000
2019-11,PUNGGOL,5 ROOM,186,PUNGGOL CENTRAL,10 TO 12,110,Premium Apartment,2004,83 years 06 months,468000
2019-11,PUNGGOL,5 ROOM,161B,PUNGGOL CENTRAL,01 TO 03,114,Premium Apartment,2004,83 years 06 months,415000
2019-12,PUNGGOL,5 ROOM,160B,PUNGGOL CENTRAL,07 TO 09,114,Premium Apartment,2004,83 years 05 months,467000
2019-12,PUNGGOL,5 ROOM,649,PUNGGOL CENTRAL,10 TO 12,110,Premium Apartment,2005,84 years 01 month,450000
2019-12,PUNGGOL,5 ROOM,163B,PUNGGOL CENTRAL,04 TO 06,114,Premium Apartment,2004,83 years 07 months,452000
2019-12,PUNGGOL,5 ROOM,162A,PUNGGOL CENTRAL,16 TO 18,114,Premium Apartment,2004,83 years 05 months,485000
2019-03,PUNGGOL,5 ROOM,617C,PUNGGOL DRIVE,01 TO 03,118,Premium Apartment,2013,93 years 06 months,560000
2019-04,PUNGGOL,5 ROOM,617B,PUNGGOL DRIVE,04 TO 06,118,Premium Apartment,2013,93 years 06 months,575000
2019-04,PUNGGOL,5 ROOM,637A,PUNGGOL DRIVE,16 TO 18,111,Premium Apartment,2005,84 years 09 months,450000
2019-04,PUNGGOL,5 ROOM,618C,PUNGGOL DRIVE,16 TO 18,113,Premium Apartment,2013,93 years 05 months,625000
2019-04,PUNGGOL,5 ROOM,637A,PUNGGOL DRIVE,01 TO 03,112,Premium Apartment,2005,84 years 09 months,400000
2019-04,PUNGGOL,5 ROOM,638A,PUNGGOL DRIVE,07 TO 09,111,Premium Apartment,2005,84 years 09 months,498000
2019-04,PUNGGOL,5 ROOM,642A,PUNGGOL DRIVE,04 TO 06,112,Premium Apartment,2005,84 years 09 months,410000
2019-05,PUNGGOL,5 ROOM,637C,PUNGGOL DRIVE,13 TO 15,112,Premium Apartment,2005,84 years 09 months,455000
2019-05,PUNGGOL,5 ROOM,637A,PUNGGOL DRIVE,04 TO 06,112,Premium Apartment,2005,84 years 09 months,408800
2019-05,PUNGGOL,5 ROOM,638B,PUNGGOL DRIVE,13 TO 15,110,Premium Apartment,2005,84 years 08 months,450000
2019-05,PUNGGOL,5 ROOM,617B,PUNGGOL DRIVE,10 TO 12,113,Premium Apartment,2013,93 years 04 months,605000
2019-05,PUNGGOL,5 ROOM,638A,PUNGGOL DRIVE,13 TO 15,112,Premium Apartment,2005,84 years 08 months,450000
2019-05,PUNGGOL,5 ROOM,618B,PUNGGOL DRIVE,16 TO 18,120,Premium Apartment,2013,93 years 04 months,662000
2019-06,PUNGGOL,5 ROOM,617C,PUNGGOL DRIVE,16 TO 18,118,Premium Apartment,2013,93 years 04 months,688000
2019-06,PUNGGOL,5 ROOM,637A,PUNGGOL DRIVE,13 TO 15,111,Premium Apartment,2005,84 years 07 months,450000
2019-06,PUNGGOL,5 ROOM,642B,PUNGGOL DRIVE,16 TO 18,110,Premium Apartment,2005,84 years 07 months,460000
2019-06,PUNGGOL,5 ROOM,638B,PUNGGOL DRIVE,10 TO 12,110,Premium Apartment,2005,84 years 07 months,465000
2019-07,PUNGGOL,5 ROOM,618B,PUNGGOL DRIVE,07 TO 09,120,Premium Apartment,2013,93 years 02 months,620000
2019-08,PUNGGOL,5 ROOM,641B,PUNGGOL DRIVE,01 TO 03,110,Premium Apartment,2005,84 years 05 months,430000
2019-08,PUNGGOL,5 ROOM,617B,PUNGGOL DRIVE,07 TO 09,113,Premium Apartment,2013,93 years 01 month,588000
2019-09,PUNGGOL,5 ROOM,637C,PUNGGOL DRIVE,04 TO 06,111,Premium Apartment,2005,84 years 04 months,438888
2019-10,PUNGGOL,5 ROOM,618C,PUNGGOL DRIVE,07 TO 09,120,Premium Apartment,2013,92 years 11 months,625000
2019-10,PUNGGOL,5 ROOM,617C,PUNGGOL DRIVE,01 TO 03,120,Premium Apartment,2013,93 years,568000
2019-10,PUNGGOL,5 ROOM,642B,PUNGGOL DRIVE,16 TO 18,111,Premium Apartment,2005,84 years 04 months,475000
2019-10,PUNGGOL,5 ROOM,638B,PUNGGOL DRIVE,10 TO 12,110,Premium Apartment,2005,84 years 03 months,452000
2019-11,PUNGGOL,5 ROOM,642B,PUNGGOL DRIVE,10 TO 12,111,Premium Apartment,2005,84 years 02 months,448000
2019-12,PUNGGOL,5 ROOM,666B,PUNGGOL DRIVE,04 TO 06,113,Premium Apartment,2016,95 years 02 months,625000
2019-12,PUNGGOL,5 ROOM,306D,PUNGGOL DRIVE,16 TO 18,147,Premium Apartment Loft,2012,91 years 07 months,871000
2019-12,PUNGGOL,5 ROOM,637D,PUNGGOL DRIVE,16 TO 18,112,Premium Apartment,2005,84 years 01 month,435000
2019-03,PUNGGOL,5 ROOM,173A,PUNGGOL FIELD,16 TO 18,110,Improved,2003,83 years 09 months,480000
2019-03,PUNGGOL,5 ROOM,205A,PUNGGOL FIELD,13 TO 15,110,Improved,2004,84 years 07 months,465000
2019-03,PUNGGOL,5 ROOM,196B,PUNGGOL FIELD,16 TO 18,110,Improved,2003,83 years 03 months,475000
2019-03,PUNGGOL,5 ROOM,170C,PUNGGOL FIELD,10 TO 12,112,Improved,2014,94 years 01 month,530000
2019-03,PUNGGOL,5 ROOM,196B,PUNGGOL FIELD,01 TO 03,110,Improved,2003,83 years 02 months,415000
2019-03,PUNGGOL,5 ROOM,267B,PUNGGOL FIELD,04 TO 06,115,Premium Apartment,2013,92 years 10 months,628000
2019-03,PUNGGOL,5 ROOM,267B,PUNGGOL FIELD,16 TO 18,115,Premium Apartment,2013,92 years 10 months,660000
2019-03,PUNGGOL,5 ROOM,173D,PUNGGOL FIELD,07 TO 09,110,Improved,2003,83 years 07 months,410000
2019-03,PUNGGOL,5 ROOM,204A,PUNGGOL FIELD,13 TO 15,110,Improved,2004,84 years 06 months,475000
2019-03,PUNGGOL,5 ROOM,197B,PUNGGOL FIELD,10 TO 12,110,Improved,2003,83 years 02 months,440000
2019-04,PUNGGOL,5 ROOM,268A,PUNGGOL FIELD,13 TO 15,113,Premium Apartment,2013,92 years 10 months,650000
2019-04,PUNGGOL,5 ROOM,269A,PUNGGOL FIELD,04 TO 06,112,Premium Apartment,2013,92 years 09 months,580000
2019-04,PUNGGOL,5 ROOM,204D,PUNGGOL FIELD,13 TO 15,110,Improved,2004,84 years 07 months,445000
2019-04,PUNGGOL,5 ROOM,173A,PUNGGOL FIELD,10 TO 12,110,Improved,2003,83 years 08 months,420000
2019-04,PUNGGOL,5 ROOM,175A,PUNGGOL FIELD,04 TO 06,110,Improved,2003,83 years 05 months,428000
2019-04,PUNGGOL,5 ROOM,269C,PUNGGOL FIELD,16 TO 18,112,Premium Apartment,2013,92 years 09 months,660000
2019-04,PUNGGOL,5 ROOM,102C,PUNGGOL FIELD,07 TO 09,110,Improved,2002,82 years 07 months,422000
2019-05,PUNGGOL,5 ROOM,204D,PUNGGOL FIELD,01 TO 03,110,Improved,2004,84 years 07 months,400000
2019-05,PUNGGOL,5 ROOM,102B,PUNGGOL FIELD,07 TO 09,109,Improved,2002,82 years 06 months,425000
2019-05,PUNGGOL,5 ROOM,106A,PUNGGOL FIELD,01 TO 03,110,Improved,2003,82 years 11 months,420000
2019-05,PUNGGOL,5 ROOM,267B,PUNGGOL FIELD,16 TO 18,149,Premium Apartment Loft,2013,92 years 08 months,900000
2019-05,PUNGGOL,5 ROOM,270A,PUNGGOL FIELD,16 TO 18,115,Premium Apartment,2013,92 years 08 months,646888
2019-05,PUNGGOL,5 ROOM,175B,PUNGGOL FIELD,10 TO 12,110,Improved,2003,83 years 03 months,435000
2019-06,PUNGGOL,5 ROOM,196D,PUNGGOL FIELD,04 TO 06,110,Improved,2003,83 years 02 months,418000
2019-06,PUNGGOL,5 ROOM,173D,PUNGGOL FIELD,13 TO 15,110,Improved,2003,83 years 05 months,450000
2019-06,PUNGGOL,5 ROOM,204A,PUNGGOL FIELD,13 TO 15,110,Improved,2004,84 years 04 months,470000
2019-06,PUNGGOL,5 ROOM,101A,PUNGGOL FIELD,04 TO 06,110,Improved,2002,82 years 03 months,400000
2019-06,PUNGGOL,5 ROOM,267B,PUNGGOL FIELD,07 TO 09,116,Premium Apartment,2013,92 years 07 months,658000
2019-06,PUNGGOL,5 ROOM,269A,PUNGGOL FIELD,01 TO 03,112,Premium Apartment,2013,92 years 07 months,535000
2019-06,PUNGGOL,5 ROOM,203B,PUNGGOL FIELD,01 TO 03,110,Improved,2004,84 years 06 months,400000
2019-06,PUNGGOL,5 ROOM,173D,PUNGGOL FIELD,04 TO 06,110,Improved,2003,83 years 04 months,385000
2019-06,PUNGGOL,5 ROOM,102B,PUNGGOL FIELD,07 TO 09,110,Improved,2002,82 years 05 months,415000
2019-06,PUNGGOL,5 ROOM,101B,PUNGGOL FIELD,01 TO 03,109,Improved,2002,82 years 03 months,405000
2019-06,PUNGGOL,5 ROOM,102C,PUNGGOL FIELD,16 TO 18,112,Improved,2002,82 years 05 months,445000
2019-06,PUNGGOL,5 ROOM,204B,PUNGGOL FIELD,10 TO 12,110,Improved,2004,84 years 04 months,460888
2019-07,PUNGGOL,5 ROOM,196C,PUNGGOL FIELD,13 TO 15,110,Improved,2003,82 years 10 months,430000
2019-07,PUNGGOL,5 ROOM,267B,PUNGGOL FIELD,13 TO 15,115,Premium Apartment,2013,92 years 06 months,675000
2019-07,PUNGGOL,5 ROOM,170A,PUNGGOL FIELD,10 TO 12,112,Improved,2014,93 years 09 months,550888
2019-07,PUNGGOL,5 ROOM,270C,PUNGGOL FIELD,01 TO 03,113,Premium Apartment,2013,92 years 06 months,570000
2019-07,PUNGGOL,5 ROOM,101A,PUNGGOL FIELD,04 TO 06,110,Improved,2002,82 years 02 months,405000
2019-08,PUNGGOL,5 ROOM,102B,PUNGGOL FIELD,10 TO 12,110,Improved,2002,82 years 04 months,425000
2019-08,PUNGGOL,5 ROOM,173C,PUNGGOL FIELD,07 TO 09,110,Improved,2003,83 years 05 months,415000
2019-08,PUNGGOL,5 ROOM,270C,PUNGGOL FIELD,13 TO 15,113,Premium Apartment,2013,92 years 05 months,688800
2019-08,PUNGGOL,5 ROOM,106C,PUNGGOL FIELD,13 TO 15,111,Improved,2003,82 years 07 months,430000
2019-08,PUNGGOL,5 ROOM,270C,PUNGGOL FIELD,01 TO 03,113,Premium Apartment,2013,92 years 05 months,580000
2019-09,PUNGGOL,5 ROOM,102D,PUNGGOL FIELD,01 TO 03,110,Improved,2002,82 years 02 months,420000
2019-09,PUNGGOL,5 ROOM,267A,PUNGGOL FIELD,07 TO 09,115,Premium Apartment,2013,92 years 04 months,648000
2019-09,PUNGGOL,5 ROOM,101C,PUNGGOL FIELD,13 TO 15,109,Improved,2002,82 years,437000
2019-09,PUNGGOL,5 ROOM,175D,PUNGGOL FIELD,10 TO 12,110,Improved,2003,82 years 09 months,428000
2019-09,PUNGGOL,5 ROOM,173A,PUNGGOL FIELD,04 TO 06,110,Improved,2003,83 years 03 months,405000
2019-09,PUNGGOL,5 ROOM,268D,PUNGGOL FIELD,04 TO 06,112,Premium Apartment,2013,92 years 04 months,590000
2019-10,PUNGGOL,5 ROOM,197B,PUNGGOL FIELD,07 TO 09,110,Improved,2003,82 years 08 months,428000
2019-10,PUNGGOL,5 ROOM,202B,PUNGGOL FIELD,13 TO 15,110,Improved,2004,84 years,450000
2019-10,PUNGGOL,5 ROOM,110C,PUNGGOL FIELD,10 TO 12,110,Improved,2003,82 years 08 months,458000
2019-10,PUNGGOL,5 ROOM,102A,PUNGGOL FIELD,07 TO 09,110,Improved,2002,82 years 01 month,430000
2019-10,PUNGGOL,5 ROOM,201C,PUNGGOL FIELD,10 TO 12,110,Improved,2004,83 years 10 months,475000
2019-10,PUNGGOL,5 ROOM,270A,PUNGGOL FIELD,10 TO 12,112,Premium Apartment,2013,92 years 03 months,688888
2019-10,PUNGGOL,5 ROOM,106A,PUNGGOL FIELD,04 TO 06,110,Improved,2003,82 years 06 months,428000
2019-10,PUNGGOL,5 ROOM,106D,PUNGGOL FIELD,13 TO 15,111,Improved,2003,82 years 04 months,450000
2019-10,PUNGGOL,5 ROOM,101C,PUNGGOL FIELD,04 TO 06,109,Improved,2002,81 years 11 months,395000
2019-10,PUNGGOL,5 ROOM,169A,PUNGGOL FIELD,10 TO 12,112,Improved,2014,93 years 06 months,530000
2019-11,PUNGGOL,5 ROOM,110A,PUNGGOL FIELD,13 TO 15,110,Improved,2003,82 years 08 months,438888
2019-11,PUNGGOL,5 ROOM,267B,PUNGGOL FIELD,13 TO 15,115,Premium Apartment,2013,92 years 02 months,640000
2019-11,PUNGGOL,5 ROOM,106D,PUNGGOL FIELD,07 TO 09,110,Improved,2003,82 years 03 months,450000
2019-11,PUNGGOL,5 ROOM,203A,PUNGGOL FIELD,10 TO 12,110,Improved,2004,83 years 11 months,463000
2019-11,PUNGGOL,5 ROOM,106D,PUNGGOL FIELD,13 TO 15,110,Improved,2003,82 years 03 months,438000
2019-12,PUNGGOL,5 ROOM,175D,PUNGGOL FIELD,04 TO 06,110,Improved,2003,82 years 07 months,398000
2019-12,PUNGGOL,5 ROOM,173D,PUNGGOL FIELD,04 TO 06,110,Improved,2003,82 years 11 months,400000
2019-12,PUNGGOL,5 ROOM,175B,PUNGGOL FIELD,04 TO 06,110,Improved,2003,82 years 08 months,422000
2019-12,PUNGGOL,5 ROOM,201B,PUNGGOL FIELD,10 TO 12,110,Improved,2004,83 years 07 months,478000
2019-12,PUNGGOL,5 ROOM,175A,PUNGGOL FIELD,10 TO 12,110,Improved,2003,82 years 09 months,429888
2019-12,PUNGGOL,5 ROOM,259C,PUNGGOL FIELD,10 TO 12,113,Improved,2016,95 years 06 months,596000
2019-12,PUNGGOL,5 ROOM,203B,PUNGGOL FIELD,01 TO 03,110,Improved,2004,83 years 11 months,410000
2019-12,PUNGGOL,5 ROOM,204B,PUNGGOL FIELD,07 TO 09,110,Improved,2004,83 years 10 months,468888
2019-06,PUNGGOL,5 ROOM,128A,PUNGGOL FIELD WALK,01 TO 03,110,Improved,2003,83 years 01 month,380000
2019-09,PUNGGOL,5 ROOM,128A,PUNGGOL FIELD WALK,07 TO 09,110,Improved,2003,82 years 11 months,395000
2019-09,PUNGGOL,5 ROOM,128B,PUNGGOL FIELD WALK,16 TO 18,110,Improved,2003,82 years 09 months,435000
2019-03,PUNGGOL,5 ROOM,207B,PUNGGOL PLACEACE,10 TO 12,112,Improved,2014,94 years 03 months,618000
2019-04,PUNGGOL,5 ROOM,288A,PUNGGOL PLACEACE,04 TO 06,116,Premium Apartment,2013,93 years,635000
2019-04,PUNGGOL,5 ROOM,273B,PUNGGOL PLACEACE,16 TO 18,117,Premium Apartment,2013,93 years 03 months,680000
2019-05,PUNGGOL,5 ROOM,273C,PUNGGOL PLACEACE,07 TO 09,114,Premium Apartment,2013,93 years 03 months,678000
2019-05,PUNGGOL,5 ROOM,207D,PUNGGOL PLACEACE,10 TO 12,112,Improved,2014,94 years 01 month,618000
2019-06,PUNGGOL,5 ROOM,207B,PUNGGOL PLACEACE,16 TO 18,112,Improved,2014,94 years,618000
2019-07,PUNGGOL,5 ROOM,207D,PUNGGOL PLACEACE,16 TO 18,112,Improved,2014,94 years,615000
2019-07,PUNGGOL,5 ROOM,207B,PUNGGOL PLACEACE,10 TO 12,112,Improved,2014,93 years 11 months,598000
2019-07,PUNGGOL,5 ROOM,288A,PUNGGOL PLACEACE,13 TO 15,112,Premium Apartment,2013,92 years 08 months,655000
2019-07,PUNGGOL,5 ROOM,289C,PUNGGOL PLACEACE,13 TO 15,112,Premium Apartment,2013,92 years 08 months,658000
2019-08,PUNGGOL,5 ROOM,207B,PUNGGOL PLACEACE,04 TO 06,112,Improved,2014,93 years 11 months,610000
2019-08,PUNGGOL,5 ROOM,274B,PUNGGOL PLACEACE,07 TO 09,114,Premium Apartment,2013,92 years 11 months,668000
2019-10,PUNGGOL,5 ROOM,289D,PUNGGOL PLACEACE,10 TO 12,116,Premium Apartment,2013,92 years 06 months,660000
2019-10,PUNGGOL,5 ROOM,274B,PUNGGOL PLACEACE,07 TO 09,113,Premium Apartment,2013,92 years 09 months,705000
2019-10,PUNGGOL,5 ROOM,289C,PUNGGOL PLACEACE,13 TO 15,112,Premium Apartment,2013,92 years 05 months,636800
2019-11,PUNGGOL,5 ROOM,207B,PUNGGOL PLACEACE,13 TO 15,112,Improved,2014,93 years 08 months,612000
2019-11,PUNGGOL,5 ROOM,207B,PUNGGOL PLACEACE,13 TO 15,112,Improved,2014,93 years 08 months,588000
2019-11,PUNGGOL,5 ROOM,289D,PUNGGOL PLACEACE,07 TO 09,116,Premium Apartment,2013,92 years 04 months,655000
2019-11,PUNGGOL,5 ROOM,207D,PUNGGOL PLACEACE,10 TO 12,112,Improved,2014,93 years 07 months,608888
2019-11,PUNGGOL,5 ROOM,207D,PUNGGOL PLACEACE,13 TO 15,112,Improved,2014,93 years 07 months,628888
2019-12,PUNGGOL,5 ROOM,207B,PUNGGOL PLACEACE,04 TO 06,112,Improved,2014,93 years 07 months,595000
2019-12,PUNGGOL,5 ROOM,207D,PUNGGOL PLACEACE,04 TO 06,112,Improved,2014,93 years 06 months,542888
2019-03,PUNGGOL,5 ROOM,213C,PUNGGOL WALK,13 TO 15,113,Improved,2015,95 years 01 month,568000
2019-04,PUNGGOL,5 ROOM,213C,PUNGGOL WALK,07 TO 09,113,Improved,2015,95 years,590000
2019-04,PUNGGOL,5 ROOM,213B,PUNGGOL WALK,04 TO 06,113,Improved,2015,95 years,555000
2019-05,PUNGGOL,5 ROOM,272C,PUNGGOL WALK,10 TO 12,116,Premium Apartment,2014,93 years 11 months,718000
2019-05,PUNGGOL,5 ROOM,213C,PUNGGOL WALK,07 TO 09,113,Improved,2015,94 years 11 months,578000
2019-05,PUNGGOL,5 ROOM,271C,PUNGGOL WALK,16 TO 18,116,Premium Apartment,2014,93 years 11 months,768000
2019-05,PUNGGOL,5 ROOM,213B,PUNGGOL WALK,13 TO 15,113,Improved,2015,94 years 11 months,565000
2019-06,PUNGGOL,5 ROOM,213A,PUNGGOL WALK,10 TO 12,113,Improved,2015,94 years 10 months,576000
2019-06,PUNGGOL,5 ROOM,213B,PUNGGOL WALK,01 TO 03,113,Improved,2015,94 years 10 months,546000
2019-06,PUNGGOL,5 ROOM,213B,PUNGGOL WALK,10 TO 12,113,Improved,2015,94 years 10 months,560000
2019-06,PUNGGOL,5 ROOM,213B,PUNGGOL WALK,10 TO 12,113,Improved,2015,94 years 10 months,545000
2019-06,PUNGGOL,5 ROOM,213A,PUNGGOL WALK,04 TO 06,113,Improved,2015,94 years 10 months,545000
2019-07,PUNGGOL,5 ROOM,271C,PUNGGOL WALK,04 TO 06,116,Premium Apartment,2014,93 years 10 months,662000
2019-07,PUNGGOL,5 ROOM,213B,PUNGGOL WALK,10 TO 12,113,Improved,2015,94 years 09 months,584000
2019-07,PUNGGOL,5 ROOM,271C,PUNGGOL WALK,01 TO 03,116,Premium Apartment,2014,93 years 09 months,640000
2019-07,PUNGGOL,5 ROOM,213B,PUNGGOL WALK,16 TO 18,113,Improved,2015,94 years 09 months,580000
2019-08,PUNGGOL,5 ROOM,213A,PUNGGOL WALK,10 TO 12,113,Improved,2015,94 years 08 months,555000
2019-08,PUNGGOL,5 ROOM,213C,PUNGGOL WALK,13 TO 15,113,Improved,2015,94 years 08 months,587000
2019-08,PUNGGOL,5 ROOM,213A,PUNGGOL WALK,16 TO 18,113,Improved,2015,94 years 08 months,588000
2019-08,PUNGGOL,5 ROOM,213C,PUNGGOL WALK,16 TO 18,113,Improved,2015,94 years 08 months,588000
2019-08,PUNGGOL,5 ROOM,271B,PUNGGOL WALK,04 TO 06,116,Premium Apartment,2014,93 years 08 months,645000
2019-09,PUNGGOL,5 ROOM,213B,PUNGGOL WALK,07 TO 09,113,Improved,2015,94 years 07 months,555000
2019-09,PUNGGOL,5 ROOM,213A,PUNGGOL WALK,04 TO 06,113,Improved,2015,94 years 07 months,540000
2019-09,PUNGGOL,5 ROOM,271B,PUNGGOL WALK,01 TO 03,116,Premium Apartment,2014,93 years 07 months,600000
2019-11,PUNGGOL,5 ROOM,271B,PUNGGOL WALK,13 TO 15,116,Premium Apartment,2014,93 years 05 months,710000
2019-11,PUNGGOL,5 ROOM,271C,PUNGGOL WALK,13 TO 15,116,Premium Apartment,2014,93 years 05 months,740000
2019-12,PUNGGOL,5 ROOM,271B,PUNGGOL WALK,01 TO 03,116,Premium Apartment,2014,93 years 04 months,635000
2019-12,PUNGGOL,5 ROOM,213C,PUNGGOL WALK,10 TO 12,113,Improved,2015,94 years 04 months,605000
2019-03,PUNGGOL,5 ROOM,265C,PUNGGOL WAY,16 TO 18,111,Improved,2015,95 years 03 months,708000
2019-03,PUNGGOL,5 ROOM,265D,PUNGGOL WAY,16 TO 18,112,Improved,2015,95 years 03 months,710000
2019-03,PUNGGOL,5 ROOM,265B,PUNGGOL WAY,13 TO 15,111,Improved,2015,95 years 03 months,670000
2019-03,PUNGGOL,5 ROOM,265C,PUNGGOL WAY,16 TO 18,112,Improved,2015,95 years 03 months,700000
2019-04,PUNGGOL,5 ROOM,265A,PUNGGOL WAY,13 TO 15,112,Improved,2015,95 years 02 months,595000
2019-04,PUNGGOL,5 ROOM,266D,PUNGGOL WAY,13 TO 15,111,Improved,2015,95 years 02 months,628000
2019-06,PUNGGOL,5 ROOM,265C,PUNGGOL WAY,07 TO 09,111,Improved,2015,95 years 10 months,675000
2019-06,PUNGGOL,5 ROOM,266D,PUNGGOL WAY,10 TO 12,111,Improved,2015,95 years 10 months,630000
2019-07,PUNGGOL,5 ROOM,266A,PUNGGOL WAY,13 TO 15,112,Improved,2015,95 years 10 months,638888
2019-07,PUNGGOL,5 ROOM,264A,PUNGGOL WAY,04 TO 06,112,Improved,2015,94 years 11 months,610000
2019-08,PUNGGOL,5 ROOM,265C,PUNGGOL WAY,13 TO 15,111,Improved,2015,94 years 10 months,645000
2019-09,PUNGGOL,5 ROOM,266D,PUNGGOL WAY,10 TO 12,111,Improved,2015,94 years 10 months,620000
2019-09,PUNGGOL,5 ROOM,266D,PUNGGOL WAY,13 TO 15,111,Improved,2015,94 years 09 months,680000
2019-09,PUNGGOL,5 ROOM,265C,PUNGGOL WAY,13 TO 15,112,Improved,2015,94 years 09 months,690000
2019-09,PUNGGOL,5 ROOM,265B,PUNGGOL WAY,07 TO 09,111,Improved,2015,94 years 09 months,645000
2019-11,PUNGGOL,5 ROOM,266A,PUNGGOL WAY,10 TO 12,112,Improved,2015,94 years 07 months,632888
2019-11,PUNGGOL,5 ROOM,260A,PUNGGOL WAY,13 TO 15,113,Improved,2016,95 years 07 months,605000
2019-12,PUNGGOL,5 ROOM,265C,PUNGGOL WAY,04 TO 06,112,Improved,2015,94 years 06 months,673888
2019-12,PUNGGOL,5 ROOM,264A,PUNGGOL WAY,07 TO 09,112,Improved,2015,94 years 06 months,632888
2019-12,PUNGGOL,5 ROOM,265A,PUNGGOL WAY,04 TO 06,112,Improved,2015,94 years 06 months,605000
2019-03,PUNGGOL,5 ROOM,313B,SUMANG LINK,13 TO 15,112,Improved,2015,95 years 03 months,708000
2019-04,PUNGGOL,5 ROOM,313B,SUMANG LINK,10 TO 12,112,Improved,2015,95 years 02 months,703000
2019-04,PUNGGOL,5 ROOM,313B,SUMANG LINK,04 TO 06,112,Improved,2015,95 years 02 months,643000
2019-05,PUNGGOL,5 ROOM,313B,SUMANG LINK,01 TO 03,112,Improved,2015,95 years 01 month,650800
2019-06,PUNGGOL,5 ROOM,312C,SUMANG LINK,07 TO 09,112,Improved,2015,95 years 07 months,695000
2019-06,PUNGGOL,5 ROOM,313C,SUMANG LINK,07 TO 09,112,Improved,2015,95 years,671000
2019-06,PUNGGOL,5 ROOM,313C,SUMANG LINK,07 TO 09,112,Improved,2015,95 years 03 months,665000
2019-08,PUNGGOL,5 ROOM,312B,SUMANG LINK,13 TO 15,112,Improved,2015,94 years 10 months,700000
2019-08,PUNGGOL,5 ROOM,313B,SUMANG LINK,13 TO 15,112,Improved,2015,94 years 10 months,728000
